Electoral district number - Num̩ro de la circonscription,Electoral district name,Nom de la circonscription,Type of results*,Type de r̩sultats**,Surname - Nom de famille,Middle name(s) - Autre(s) pr̩nom(s),Given name - Pr̩nom,Political affiliation,Appartenance politique,Votes obtained - Votes obtenus,% Votes obtained - Votes obtenus %,Rejected ballots - Bulletins rejet̩s***,Total number of ballots cast - Nombre total de votes d̩pos̩s
48014,Edmonton Centre,Edmonton-Centre,validated,valid̩s,Stauffer,,Steven,Rhinoceros,Rhinoc̩ros,257,0.5,234,53746
48014,Edmonton Centre,Edmonton-Centre,validated,valid̩s,Yaki,,Kat,Independent,Ind̩pendant,163,0.3,234,53746
48015,Edmonton Griesbach,Edmonton Griesbach,preliminary,pr̩liminaires,Diotte,,Kerry,Conservative,Conservateur,19109,39.9,0,47877
48015,Edmonton Griesbach,Edmonton Griesbach,preliminary,pr̩liminaires,Gold,,Brian,Liberal,Lib̩ral,10377,21.7,0,47877
48015,Edmonton Griesbach,Edmonton Griesbach,preliminary,pr̩liminaires,Goncharenko,,Maryna,Libertarian,Libertarien,405,0.8,0,47877
48015,Edmonton Griesbach,Edmonton Griesbach,preliminary,pr̩liminaires,Irwin,,Janis,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,16298,34,0,47877
48015,Edmonton Griesbach,Edmonton Griesbach,preliminary,pr̩liminaires,Joyce,,Mary,Marxist-Leninist,Marxiste-L̩niniste,139,0.3,0,47877
48015,Edmonton Griesbach,Edmonton Griesbach,preliminary,pr̩liminaires,Northcott,,Linda,Radical Marijuana,Radical Marijuana,284,0.6,0,47877
48015,Edmonton Griesbach,Edmonton Griesbach,preliminary,pr̩liminaires,Thompson,,Bun Bun,Rhinoceros,Rhinoc̩ros,144,0.3,0,47877
48015,Edmonton Griesbach,Edmonton Griesbach,preliminary,pr̩liminaires,Workman,,Heather,Green Party,Parti Vert,1121,2.3,0,47877
48015,Edmonton Griesbach,Edmonton Griesbach,validated,valid̩s,Diotte,,Kerry,Conservative,Conservateur,19157,40,289,48231
48015,Edmonton Griesbach,Edmonton Griesbach,validated,valid̩s,Gold,,Brian,Liberal,Lib̩ral,10397,21.7,289,48231
48015,Edmonton Griesbach,Edmonton Griesbach,validated,valid̩s,Goncharenko,,Maryna,Libertarian,Libertarien,415,0.9,289,48231
48015,Edmonton Griesbach,Edmonton Griesbach,validated,valid̩s,Irwin,,Janis,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,16309,34,289,48231
48015,Edmonton Griesbach,Edmonton Griesbach,validated,valid̩s,Joyce,,Mary,Marxist-Leninist,Marxiste-L̩niniste,112,0.2,289,48231
48015,Edmonton Griesbach,Edmonton Griesbach,validated,valid̩s,Northcott,,Linda,Radical Marijuana,Radical Marijuana,279,0.6,289,48231
48015,Edmonton Griesbach,Edmonton Griesbach,validated,valid̩s,Thompson,,Bun Bun,Rhinoceros,Rhinoc̩ros,144,0.3,289,48231
48015,Edmonton Griesbach,Edmonton Griesbach,validated,valid̩s,Workman,,Heather,Green Party,Parti Vert,1129,2.4,289,48231
48016,Edmonton Manning,Edmonton Manning,preliminary,pr̩liminaires,Aboultaif,,Ziad,Conservative,Conservateur,22216,45.4,0,48973
48016,Edmonton Manning,Edmonton Manning,preliminary,pr̩liminaires,Aujla,,Sukhdev,Liberal,Lib̩ral,13494,27.6,0,48973
48016,Edmonton Manning,Edmonton Manning,preliminary,pr̩liminaires,Deres,,Mebreate,Independent,Ind̩pendant,540,1.1,0,48973
48016,Edmonton Manning,Edmonton Manning,preliminary,pr̩liminaires,Paquette,,Aaron,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,11473,23.4,0,48973
48016,Edmonton Manning,Edmonton Manning,preliminary,pr̩liminaires,Vachon,,Andr̩,Marxist-Leninist,Marxiste-L̩niniste,132,0.3,0,48973
48016,Edmonton Manning,Edmonton Manning,preliminary,pr̩liminaires,Vallee,,Chris,Green Party,Parti Vert,1118,2.3,0,48973
48016,Edmonton Manning,Edmonton Manning,validated,valid̩s,Aboultaif,,Ziad,Conservative,Conservateur,22166,45.2,185,49186
48016,Edmonton Manning,Edmonton Manning,validated,valid̩s,Aujla,,Sukhdev,Liberal,Lib̩ral,13509,27.6,185,49186
48016,Edmonton Manning,Edmonton Manning,validated,valid̩s,Deres,,Mebreate,Independent,Ind̩pendant,540,1.1,185,49186
48016,Edmonton Manning,Edmonton Manning,validated,valid̩s,Paquette,,Aaron,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,11582,23.6,185,49186
48016,Edmonton Manning,Edmonton Manning,validated,valid̩s,Vachon,,Andr̩,Marxist-Leninist,Marxiste-L̩niniste,125,0.3,185,49186
48016,Edmonton Manning,Edmonton Manning,validated,valid̩s,Vallee,,Chris,Green Party,Parti Vert,1079,2.2,185,49186
48017,Edmonton Mill Woods,Edmonton Mill Woods,judicially certified,d̩pouillement judiciaire,Deol,,Jasvir,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,6330,12.8,227,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,judicially certified,d̩pouillement judiciaire,Downing,,Peter,Christian Heritage Party,Parti de l'H̩ritage Chr̩tien,285,0.6,227,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,judicially certified,d̩pouillement judiciaire,McLean,,Ralph,Green Party,Parti Vert,1096,2.2,227,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,judicially certified,d̩pouillement judiciaire,Paley,,Allen K.W.,Libertarian,Libertarien,396,0.8,227,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,judicially certified,d̩pouillement judiciaire,Rankin,,Naomi,Communist,Communiste,96,0.2,227,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,judicially certified,d̩pouillement judiciaire,Sohi,,Amarjeet,Liberal,Lib̩ral,20423,41.2,227,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,judicially certified,d̩pouillement judiciaire,Stubbs,,Colin,Independent,Ind̩pendant,560,1.1,227,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,judicially certified,d̩pouillement judiciaire,Uppal,,Tim,Conservative,Conservateur,20331,41.1,227,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,preliminary,pr̩liminaires,Deol,,Jasvir,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,6326,12.8,0,49482
48017,Edmonton Mill Woods,Edmonton Mill Woods,preliminary,pr̩liminaires,Downing,,Peter,Christian Heritage Party,Parti de l'H̩ritage Chr̩tien,283,0.6,0,49482
48017,Edmonton Mill Woods,Edmonton Mill Woods,preliminary,pr̩liminaires,McLean,,Ralph,Green Party,Parti Vert,1101,2.2,0,49482
48017,Edmonton Mill Woods,Edmonton Mill Woods,preliminary,pr̩liminaires,Paley,,Allen K.W.,Libertarian,Libertarien,398,0.8,0,49482
48017,Edmonton Mill Woods,Edmonton Mill Woods,preliminary,pr̩liminaires,Rankin,,Naomi,Communist,Communiste,95,0.2,0,49482
48017,Edmonton Mill Woods,Edmonton Mill Woods,preliminary,pr̩liminaires,Sohi,,Amarjeet,Liberal,Lib̩ral,20399,41.2,0,49482
48017,Edmonton Mill Woods,Edmonton Mill Woods,preliminary,pr̩liminaires,Stubbs,,Colin,Independent,Ind̩pendant,561,1.1,0,49482
48017,Edmonton Mill Woods,Edmonton Mill Woods,preliminary,pr̩liminaires,Uppal,,Tim,Conservative,Conservateur,20319,41.1,0,49482
48017,Edmonton Mill Woods,Edmonton Mill Woods,validated,valid̩s,Deol,,Jasvir,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,6326,12.8,263,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,validated,valid̩s,Downing,,Peter,Christian Heritage Party,Parti de l'H̩ritage Chr̩tien,283,0.6,263,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,validated,valid̩s,McLean,,Ralph,Green Party,Parti Vert,1101,2.2,263,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,validated,valid̩s,Paley,,Allen K.W.,Libertarian,Libertarien,398,0.8,263,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,validated,valid̩s,Rankin,,Naomi,Communist,Communiste,95,0.2,263,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,validated,valid̩s,Sohi,,Amarjeet,Liberal,Lib̩ral,20398,41.2,263,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,validated,valid̩s,Stubbs,,Colin,Independent,Ind̩pendant,561,1.1,263,49744
48017,Edmonton Mill Woods,Edmonton Mill Woods,validated,valid̩s,Uppal,,Tim,Conservative,Conservateur,20319,41.1,263,49744
48018,Edmonton Riverbend,Edmonton Riverbend,preliminary,pr̩liminaires,Chaudary,,Tariq,Liberal,Lib̩ral,17428,30.2,0,57711
48018,Edmonton Riverbend,Edmonton Riverbend,preliminary,pr̩liminaires,Fleck,,Brian,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,9796,17,0,57711
48018,Edmonton Riverbend,Edmonton Riverbend,preliminary,pr̩liminaires,Jeneroux,,Matt,Conservative,Conservateur,28825,49.9,0,57711
48018,Edmonton Riverbend,Edmonton Riverbend,preliminary,pr̩liminaires,Kennedy,,Valerie,Green Party,Parti Vert,1275,2.2,0,57711
48018,Edmonton Riverbend,Edmonton Riverbend,preliminary,pr̩liminaires,Lack,,Steven,Libertarian,Libertarien,387,0.7,0,57711
48018,Edmonton Riverbend,Edmonton Riverbend,validated,valid̩s,Chaudary,,Tariq,Liberal,Lib̩ral,17428,30.2,178,57918
48018,Edmonton Riverbend,Edmonton Riverbend,validated,valid̩s,Fleck,,Brian,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,9846,17.1,178,57918
48018,Edmonton Riverbend,Edmonton Riverbend,validated,valid̩s,Jeneroux,,Matt,Conservative,Conservateur,28805,49.9,178,57918
48018,Edmonton Riverbend,Edmonton Riverbend,validated,valid̩s,Kennedy,,Valerie,Green Party,Parti Vert,1275,2.2,178,57918
48018,Edmonton Riverbend,Edmonton Riverbend,validated,valid̩s,Lack,,Steven,Libertarian,Libertarien,386,0.7,178,57918
48019,Edmonton Strathcona,Edmonton Strathcona,preliminary,pr̩liminaires,Binnema,,Jacob K.,Green Party,Parti Vert,1278,2.3,0,55601
48019,Edmonton Strathcona,Edmonton Strathcona,preliminary,pr̩liminaires,Bromsgrove,,Ryan,Pirate,Pirate,201,0.4,0,55601
48019,Edmonton Strathcona,Edmonton Strathcona,preliminary,pr̩liminaires,Duncan,,Linda,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,24442,44,0,55601
48019,Edmonton Strathcona,Edmonton Strathcona,preliminary,pr̩liminaires,Eckstrom,,Donovan,Rhinoceros,Rhinoc̩ros,133,0.2,0,55601
48019,Edmonton Strathcona,Edmonton Strathcona,preliminary,pr̩liminaires,Jones,,Chris,Independent,Ind̩pendant,116,0.2,0,55601
48019,Edmonton Strathcona,Edmonton Strathcona,preliminary,pr̩liminaires,MacDonald,,Dougal,Marxist-Leninist,Marxiste-L̩niniste,93,0.2,0,55601
48019,Edmonton Strathcona,Edmonton Strathcona,preliminary,pr̩liminaires,Olszewski,,Eleanor,Liberal,Lib̩ral,11525,20.7,0,55601
48019,Edmonton Strathcona,Edmonton Strathcona,preliminary,pr̩liminaires,Schurman,,Andrew,Independent,Ind̩pendant,107,0.2,0,55601
48019,Edmonton Strathcona,Edmonton Strathcona,preliminary,pr̩liminaires,Stinson,,Malcolm,Libertarian,Libertarien,311,0.6,0,55601
48019,Edmonton Strathcona,Edmonton Strathcona,preliminary,pr̩liminaires,Thom,,Len,Conservative,Conservateur,17395,31.3,0,55601
48019,Edmonton Strathcona,Edmonton Strathcona,validated,valid̩s,Binnema,,Jacob K.,Green Party,Parti Vert,1278,2.3,217,55821
48019,Edmonton Strathcona,Edmonton Strathcona,validated,valid̩s,Bromsgrove,,Ryan,Pirate,Pirate,201,0.4,217,55821
48019,Edmonton Strathcona,Edmonton Strathcona,validated,valid̩s,Duncan,,Linda,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,24446,44,217,55821
48019,Edmonton Strathcona,Edmonton Strathcona,validated,valid̩s,Eckstrom,,Donovan,Rhinoceros,Rhinoc̩ros,133,0.2,217,55821
48019,Edmonton Strathcona,Edmonton Strathcona,validated,valid̩s,Jones,,Chris,Independent,Ind̩pendant,116,0.2,217,55821
48019,Edmonton Strathcona,Edmonton Strathcona,validated,valid̩s,MacDonald,,Dougal,Marxist-Leninist,Marxiste-L̩niniste,93,0.2,217,55821
48019,Edmonton Strathcona,Edmonton Strathcona,validated,valid̩s,Olszewski,,Eleanor,Liberal,Lib̩ral,11524,20.7,217,55821
48019,Edmonton Strathcona,Edmonton Strathcona,validated,valid̩s,Schurman,,Andrew,Independent,Ind̩pendant,107,0.2,217,55821
48019,Edmonton Strathcona,Edmonton Strathcona,validated,valid̩s,Stinson,,Malcolm,Libertarian,Libertarien,311,0.6,217,55821
48019,Edmonton Strathcona,Edmonton Strathcona,validated,valid̩s,Thom,,Len,Conservative,Conservateur,17395,31.3,217,55821
48020,Edmonton West,Edmonton-Ouest,preliminary,pr̩liminaires,Bryan,,Pamela Leslie,Green Party,Parti Vert,1037,1.9,0,53473
48020,Edmonton West,Edmonton-Ouest,preliminary,pr̩liminaires,Dussault,,Alexander,Libertarian,Libertarien,341,0.6,0,53473
48020,Edmonton West,Edmonton-Ouest,preliminary,pr̩liminaires,Leibovici,,Karen,Liberal,Lib̩ral,18660,34.9,0,53473
48020,Edmonton West,Edmonton-Ouest,preliminary,pr̩liminaires,MacKenzie,,Heather,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,6955,13,0,53473
48020,Edmonton West,Edmonton-Ouest,preliminary,pr̩liminaires,McCauley,,Kelly,Conservative,Conservateur,26366,49.3,0,53473
48020,Edmonton West,Edmonton-Ouest,preliminary,pr̩liminaires,Morton,,Peggy,Marxist-Leninist,Marxiste-L̩niniste,114,0.2,0,53473
48020,Edmonton West,Edmonton-Ouest,validated,valid̩s,Bryan,,Pamela Leslie,Green Party,Parti Vert,1037,1.9,233,53690
48020,Edmonton West,Edmonton-Ouest,validated,valid̩s,Dussault,,Alexander,Libertarian,Libertarien,341,0.6,233,53690
48020,Edmonton West,Edmonton-Ouest,validated,valid̩s,Leibovici,,Karen,Liberal,Lib̩ral,18649,34.9,233,53690
48020,Edmonton West,Edmonton-Ouest,validated,valid̩s,MacKenzie,,Heather,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,6955,13,233,53690
48020,Edmonton West,Edmonton-Ouest,validated,valid̩s,McCauley,,Kelly,Conservative,Conservateur,26370,49.3,233,53690
48020,Edmonton West,Edmonton-Ouest,validated,valid̩s,Morton,,Peggy,Marxist-Leninist,Marxiste-L̩niniste,105,0.2,233,53690
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,preliminary,pr̩liminaires,Biollo,,Jacqueline,Liberal,Lib̩ral,14660,21.4,0,68357
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,preliminary,pr̩liminaires,Bitz,,Fritz K.,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,6646,9.7,0,68357
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,preliminary,pr̩liminaires,Hut,,Joy-Ann,Green Party,Parti Vert,1595,2.3,0,68357
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,preliminary,pr̩liminaires,Lake,,Mike,Conservative,Conservateur,44941,65.7,0,68357
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,preliminary,pr̩liminaires,Whitlock,,Brayden,Libertarian,Libertarien,515,0.8,0,68357
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,validated,valid̩s,Biollo,,Jacqueline,Liberal,Lib̩ral,14660,21.5,197,68541
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,validated,valid̩s,Bitz,,Fritz K.,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,6645,9.7,197,68541
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,validated,valid̩s,Hut,,Joy-Ann,Green Party,Parti Vert,1595,2.3,197,68541
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,validated,valid̩s,Lake,,Mike,Conservative,Conservateur,44949,65.8,197,68541
48021,Edmonton--Wetaskiwin,Edmonton--Wetaskiwin,validated,valid̩s,Whitlock,,Brayden,Libertarian,Libertarien,495,0.7,197,68541
48022,Foothills,Foothills,preliminary,pr̩liminaires,Barlow,,John,Conservative,Conservateur,46107,75.7,0,60927
48022,Foothills,Foothills,preliminary,pr̩liminaires,MacPherson,,Tanya,Liberal,Lib̩ral,8149,13.4,0,60927
48022,Foothills,Foothills,preliminary,pr̩liminaires,Morgan,,Cory,Libertarian,Libertarien,426,0.7,0,60927
48022,Foothills,Foothills,preliminary,pr̩liminaires,Slingerland,,Marc,Christian Heritage Party,Parti de l'H̩ritage Chr̩tien,345,0.6,0,60927
48022,Foothills,Foothills,preliminary,pr̩liminaires,Thompson,,Alison,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,3918,6.4,0,60927
48022,Foothills,Foothills,preliminary,pr̩liminaires,Tittel,,Romy S.,Green Party,Parti Vert,1982,3.3,0,60927
48022,Foothills,Foothills,validated,valid̩s,Barlow,,John,Conservative,Conservateur,46166,75.7,141,61127
48022,Foothills,Foothills,validated,valid̩s,MacPherson,,Tanya,Liberal,Lib̩ral,8149,13.4,141,61127
48022,Foothills,Foothills,validated,valid̩s,Morgan,,Cory,Libertarian,Libertarien,424,0.7,141,61127
48022,Foothills,Foothills,validated,valid̩s,Slingerland,,Marc,Christian Heritage Party,Parti de l'H̩ritage Chr̩tien,345,0.6,141,61127
48022,Foothills,Foothills,validated,valid̩s,Thompson,,Alison,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,3919,6.4,141,61127
48022,Foothills,Foothills,validated,valid̩s,Tittel,,Romy S.,Green Party,Parti Vert,1983,3.3,141,61127
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,preliminary,pr̩liminaires,Berry,,Scott,Libertarian,Libertarien,544,1.2,0,47255
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,preliminary,pr̩liminaires,Deheer,,Brian,Green Party,Parti Vert,749,1.6,0,47255
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,preliminary,pr̩liminaires,Harrietha,,Kyle,Liberal,Lib̩ral,13399,28.4,0,47255
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,preliminary,pr̩liminaires,Janssen,,Roelof,Christian Heritage Party,Parti de l'H̩ritage Chr̩tien,307,0.6,0,47255
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,preliminary,pr̩liminaires,Lepine,,Melody,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,3641,7.7,0,47255
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,preliminary,pr̩liminaires,Yurdiga,,David,Conservative,Conservateur,28615,60.6,0,47255
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,validated,valid̩s,Berry,,Scott,Libertarian,Libertarien,552,1.2,158,47424
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,validated,valid̩s,Deheer,,Brian,Green Party,Parti Vert,743,1.6,158,47424
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,validated,valid̩s,Harrietha,,Kyle,Liberal,Lib̩ral,13403,28.4,158,47424
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,validated,valid̩s,Janssen,,Roelof,Christian Heritage Party,Parti de l'H̩ritage Chr̩tien,280,0.6,158,47424
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,validated,valid̩s,Lepine,,Melody,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,3663,7.7,158,47424
48023,Fort McMurray--Cold Lake,Fort McMurray--Cold Lake,validated,valid̩s,Yurdiga,,David,Conservative,Conservateur,28625,60.6,158,47424
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,preliminary,pr̩liminaires,Friesen,,James David,Green Party,Parti Vert,1659,3.1,0,53106
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,preliminary,pr̩liminaires,Johnston,,Reagan,Liberal,Lib̩ral,7765,14.6,0,53106
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,preliminary,pr̩liminaires,Mossagizi,,Saba,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,4310,8.1,0,53106
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,preliminary,pr̩liminaires,Thompson,,Dylan,Libertarian,Libertarien,611,1.2,0,53106
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,preliminary,pr̩liminaires,Warkentin,,Chris,Conservative,Conservateur,38761,73,0,53106
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,validated,valid̩s,Friesen,,James David,Green Party,Parti Vert,1673,3.1,158,53501
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,validated,valid̩s,Johnston,,Reagan,Liberal,Lib̩ral,7819,14.7,158,53501
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,validated,valid̩s,Mossagizi,,Saba,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,4343,8.1,158,53501
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,validated,valid̩s,Thompson,,Dylan,Libertarian,Libertarien,613,1.1,158,53501
48024,Grande Prairie--Mackenzie,Grande Prairie--Mackenzie,validated,valid̩s,Warkentin,,Chris,Conservative,Conservateur,38895,72.9,158,53501
48025,Lakeland,Lakeland,preliminary,pr̩liminaires,McFadzean,,Robert George,Libertarian,Libertarien,600,1.1,0,53538
48025,Lakeland,Lakeland,preliminary,pr̩liminaires,Montgomery,,Danielle,Green Party,Parti Vert,1254,2.3,0,53538
48025,Lakeland,Lakeland,preliminary,pr̩liminaires,Parenteau,,Garry,Liberal,Lib̩ral,7344,13.7,0,53538
48025,Lakeland,Lakeland,preliminary,pr̩liminaires,Stubbs,,Shannon,Conservative,Conservateur,39398,73.6,0,53538
48025,Lakeland,Lakeland,preliminary,pr̩liminaires,Zaraska,,Duane,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,4942,9.2,0,53538
48025,Lakeland,Lakeland,validated,valid̩s,McFadzean,,Robert George,Libertarian,Libertarien,601,1.1,155,54934
48025,Lakeland,Lakeland,validated,valid̩s,Montgomery,,Danielle,Green Party,Parti Vert,1283,2.3,155,54934
48025,Lakeland,Lakeland,validated,valid̩s,Parenteau,,Garry,Liberal,Lib̩ral,7500,13.7,155,54934
48025,Lakeland,Lakeland,validated,valid̩s,Stubbs,,Shannon,Conservative,Conservateur,39882,72.8,155,54934
48025,Lakeland,Lakeland,validated,valid̩s,Zaraska,,Duane,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,5513,10.1,155,54934
48026,Lethbridge,Lethbridge,preliminary,pr̩liminaires,Capp,,Geoffrey,Christian Heritage Party,Parti de l'H̩ritage Chr̩tien,746,1.3,0,56944
48026,Lethbridge,Lethbridge,preliminary,pr̩liminaires,Harder,,Rachael,Conservative,Conservateur,32322,56.8,0,56944
48026,Lethbridge,Lethbridge,preliminary,pr̩liminaires,Krygier-Paine,,Solly,Rhinoceros,Rhinoc̩ros,209,0.4,0,56944
48026,Lethbridge,Lethbridge,preliminary,pr̩liminaires,MacMillan,,Kas,Green Party,Parti Vert,1461,2.6,0,56944
48026,Lethbridge,Lethbridge,preliminary,pr̩liminaires,Meheden,,Cheryl,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,11674,20.5,0,56944
48026,Lethbridge,Lethbridge,preliminary,pr̩liminaires,Pyne,,Mike,Liberal,Lib̩ral,10532,18.5,0,56944
48026,Lethbridge,Lethbridge,validated,valid̩s,Capp,,Geoffrey,Christian Heritage Party,Parti de l'H̩ritage Chr̩tien,746,1.3,158,57101
